Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
INS1201,Barbara Price,Kevinfort,Arkansas,East,C,Type2,2025-10-24,11,20.05,0.07,5094.31,2296.58,1.7,Completed
INS1202,Henry Sharp,East Sarah,Hawaii,East,D,Type2,2025-01-17,6,841.13,0.03,5434.46,494.02,1.5,Pending
INS1203,Teresa Sims,Aprilmouth,South Dakota,West,A,Type1,2023-11-16,16,420.01,0.27,4689.84,3287.45,2.2,Cancelled
INS1204,Kevin Fowler,North Richardtown,Arizona,North,B,Type3,2025-02-01,18,189.69,0.23,4118.14,4759.58,2.4,Pending
INS1205,Pamela Young,New Veronica,Wyoming,South,D,Type1,2024-09-09,10,322.15,0.09,2277.12,2623.52,2.1,Completed
INS1206,Christopher Cervantes,Davisshire,New Mexico,North,B,Type1,2025-04-02,17,923.39,0.22,7333.26,3446.31,4.2,Completed
INS1207,Jose Morse,New Priscillafurt,Ohio,East,B,Type2,2025-06-28,2,893.46,0.01,5367.65,600.37,1.8,Cancelled
INS1208,Evelyn Wyatt DVM,Rodriguezborough,Vermont,East,C,Type2,2024-06-13,18,654.42,0.24,1132.92,3989.81,2.1,Cancelled
INS1209,Emily Waller,New Stephanie,New York,East,D,Type1,2024-01-22,11,101.14,0.12,1095.72,4210.1,3.0,Completed
INS1210,Mackenzie Cohen,New Angiefort,South Carolina,North,C,Type2,2023-11-29,2,720.81,0.08,7794.57,4365.32,2.1,Pending
INS1211,Cole Anderson,Ellisberg,Pennsylvania,South,A,Type2,2025-02-04,2,891.23,0.06,5899.08,4261.02,4.6,Pending
INS1212,Colleen Rodriguez,West Davidburgh,Oklahoma,East,D,Type1,2026-03-09,18,919.79,0.12,5101.26,1213.06,3.4,Pending
INS1213,Patricia Cox,Susanview,New Mexico,East,B,Type1,2024-04-09,9,392.52,0.2,2289.31,2403.35,2.3,Cancelled
INS1214,Jennifer Gomez,West Shelby,Florida,South,D,Type2,2023-06-03,16,177.69,0.24,3201.43,1201.07,2.8,Completed
INS1215,Shane Conway,North Kelly,Illinois,South,A,Type1,2024-11-04,17,961.3,0.01,8172.34,4331.23,2.7,Completed
INS1216,Miss Lauren Kent MD,Donnaburgh,North Carolina,West,B,Type1,2026-03-21,10,812.33,,2862.76,4496.22,4.6,Completed
INS1217,Samuel Stewart,Port Ashleyfurt,Washington,West,C,Type3,2026-05-01,17,438.37,,1847.09,3208.33,3.3,Cancelled
INS1218,Shawn Kirk,Tammyhaven,Pennsylvania,West,B,Type3,2025-02-23,6,635.75,0.29,6624.57,709.86,2.5,Pending
INS1219,Julian James,Lake Brianview,Rhode Island,East,A,Type3,2026-04-08,1,403.55,0.08,7722.21,120.71,3.0,Pending
INS1220,Whitney Gomez,Port Andrewhaven,Tennessee,North,C,Type3,2024-07-27,13,462.67,0.05,1831.22,4474.37,2.5,Cancelled
INS1221,Dakota Thompson,New Jasmine,Alabama,South,A,Type1,2023-10-03,6,334.52,0.26,2599.26,1459.25,4.1,Completed
INS1222,Joyce Vincent,Lake Anthonystad,Montana,West,C,Type3,2026-03-18,19,65.07,0.01,417.2,,1.1,Completed
INS1223,Anthony Daniels,Parkerhaven,Nevada,West,B,Type1,2024-05-09,6,997.14,0.12,390.94,3993.28,3.0,Completed
INS1224,Mr. Ronald Jackson MD,Lake Andre,Indiana,West,C,Type1,2024-04-29,19,247.15,0.13,642.77,3177.62,2.0,Pending
INS1225,Lisa Rivera,,Pennsylvania,East,A,Type1,2025-02-05,12,297.19,0.07,668.93,4937.69,1.9,Cancelled
INS1226,William Neal,Russellview,Iowa,West,D,Type1,2026-05-05,11,331.7,,7802.96,2658.79,1.7,Pending
INS1227,Stephanie Savage,East Rebeccamouth,Idaho,West,B,Type2,2024-05-23,7,251.84,0.2,5920.01,2581.33,3.0,Completed
INS1228,Dr. Melissa Green,Hernandezton,Connecticut,North,B,Type2,2023-10-22,6,332.55,0.1,2773.44,2890.09,1.4,Completed
INS1229,David Graves,Bakertown,Illinois,West,D,Type3,2025-07-30,15,570.98,0.03,1229.32,2434.5,3.1,Pending
INS1230,Jamie Mercado,Bairdfort,Wyoming,West,C,Type2,2025-02-19,6,88.34,0.1,9525.21,3774.09,3.4,Cancelled
INS1231,Peter Tapia,Lake Cynthia,Utah,South,A,Type2,2025-04-30,9,80.82,0.15,3788.32,4658.12,4.6,Cancelled
INS1232,Leslie Warren,Williamsside,Alabama,North,C,Type2,2024-10-07,18,467.43,0.01,236.0,4480.06,4.1,Completed
INS1233,Hayden Nichols,Mendezfurt,Wisconsin,East,C,Type3,2024-10-10,3,699.66,0.3,258.49,2217.53,3.6,Cancelled
INS1234,Joshua Williams,Johnshaven,Vermont,North,C,Type1,2024-06-05,2,225.17,0.21,2207.18,4600.64,4.2,Pending
INS1235,Kathryn Cruz,Brandytown,North Dakota,South,B,Type2,2026-01-18,13,524.97,0.03,8077.74,295.0,2.4,Completed
INS1236,Shari Smith,,Oklahoma,East,D,Type3,2023-11-13,11,446.07,0.01,7932.72,2555.44,3.1,Cancelled
INS1237,Douglas Barnett,Ortizton,Nebraska,North,A,Type3,2025-10-19,5,457.72,0.3,333.78,2297.18,1.3,Completed
INS1238,Amy French,West David,Hawaii,East,B,Type3,2025-05-22,5,704.58,0.19,2089.74,662.38,3.1,Pending
INS1239,Angela Douglas,North Jonathanborough,Kansas,North,B,Type3,2023-07-17,12,601.16,0.18,7403.14,4907.07,2.6,Cancelled
INS1240,Zachary Pierce,North Rebeccaberg,South Dakota,East,C,Type2,2026-04-20,2,474.9,0.07,824.41,4771.77,4.7,Pending
INS1241,Gabriel Freeman,Michellehaven,Arizona,East,C,Type3,2024-03-19,18,277.65,0.26,4215.32,-490.12,2.2,Completed
INS1242,Katherine Morris,Johnstad,North Dakota,East,D,Type2,2025-12-27,10,589.41,0.02,9609.4,2457.5,3.7,Completed
INS1243,Tina George,Stoneville,Indiana,West,B,Type2,2023-07-05,18,146.01,0.23,5828.69,337.43,3.8,Completed
INS1244,Tyler Morris,Gardnerville,Iowa,East,B,Type1,2024-04-18,4,421.76,0.04,4365.3,1368.24,3.9,Cancelled
INS1245,Michael Newman,,New Mexico,South,C,Type1,2023-10-24,7,143.39,0.24,9611.77,1325.16,3.7,Completed
INS1246,Christopher Rodriguez,Janetmouth,Nevada,West,A,Type1,2026-05-03,3,324.96,0.06,5114.05,1393.61,4.5,Pending
INS1247,Brittany Robinson,Maynardchester,Wyoming,North,C,Type3,2025-07-09,5,640.38,0.29,6058.03,2663.34,3.4,Completed
INS1248,James Adams,Port Christopher,California,West,C,Type2,2026-05-06,1,788.91,0.06,5172.5,2329.64,4.4,Cancelled
INS1249,Aaron Nelson,Jacksonville,Arizona,South,B,Type1,2025-06-30,7,243.24,0.18,7528.37,2053.27,3.7,Pending
INS1250,Kimberly Coleman,East Jessica,Oregon,East,A,Type2,2026-04-16,12,645.41,0.26,3390.04,2371.73,4.5,Completed
INS1251,Angela Davis,West Karen,California,East,D,Type2,2025-03-23,16,280.63,0.13,1605.57,2790.09,3.9,Cancelled
INS1252,Erika Dominguez,Parkerton,Kentucky,East,A,Type3,2026-01-09,7,421.33,0.14,4771.8,887.29,2.8,Pending
INS1253,Melissa Fischer,Contrerasshire,Virginia,East,A,Type3,2025-03-07,8,915.2,0.28,7353.66,3984.13,2.1,Pending
INS1254,Alexis Medina,Mariahaven,Georgia,South,B,Type3,2026-02-12,15,110.12,0.02,4719.89,2537.67,4.6,Pending
INS1255,Desiree Campos,Michelleborough,Wisconsin,West,A,Type1,2024-05-02,6,984.09,0.15,2103.17,949.89,1.5,Pending
INS1256,Hannah Smith,West Madisonhaven,Alabama,West,A,Type2,2025-12-06,5,645.98,0.12,1582.16,444.58,4.5,Completed
INS1257,Courtney Castillo,Rodriguezstad,Ohio,North,C,Type3,2025-02-03,16,612.86,0.15,9713.07,3711.6,3.6,Pending
INS1258,Gabriel Aguilar,West Tonyaton,Kentucky,North,C,Type1,2024-05-08,12,222.35,0.09,9223.72,2392.67,3.4,Pending
INS1259,Michael Smith,Craigshire,Alabama,East,B,Type1,2026-03-21,10,202.64,0.02,3178.54,516.84,3.1,Pending
INS1260,Brandon Henry,Catherinechester,Florida,East,D,Type1,2026-04-24,12,923.68,0.08,9637.76,4111.03,2.2,Cancelled
INS1261,George Powell,Port Christopherstad,Oregon,West,C,Type1,2024-01-03,12,168.67,0.01,6234.75,3354.73,3.4,Pending
INS1262,Ashlee Hart,South Melissa,Florida,South,B,Type2,2025-06-10,2,180.0,0.04,3150.4,1299.97,2.9,Completed
INS1263,Andrew King,East Stephanieville,Louisiana,West,B,Type1,2024-10-17,7,703.3,0.07,3118.47,1027.01,2.6,Completed
INS1264,Joseph Dean,Anitatown,Vermont,East,C,Type2,2025-06-14,5,707.38,0.09,9010.34,711.46,3.6,Cancelled
INS1265,Jessica Burton,Port Matthewburgh,Vermont,North,A,Type2,2023-12-16,18,404.4,0.11,3768.41,-107.08,1.3,Pending
INS1266,Cheryl Smith,South Andrea,Kentucky,West,D,Type2,2026-05-07,18,908.46,0.27,871.15,4693.55,3.4,Pending
INS1267,Kayla Morgan,Meghanburgh,Louisiana,East,A,Type2,2024-01-03,16,920.03,0.17,7422.92,4764.62,5.0,Cancelled
INS1268,Raymond Miller DVM,Saratown,Vermont,North,C,Type1,2023-06-03,2,842.96,0.27,1557.22,1724.68,1.2,Cancelled
INS1269,Timothy Watkins,Jamesberg,Indiana,South,D,Type2,2024-01-08,8,25.9,0.02,6941.67,13.5,2.9,Completed
INS1270,Peter Butler,Theresaport,New Mexico,North,B,Type2,2025-11-09,19,309.11,0.1,6956.14,1374.62,2.8,Pending
INS1271,Margaret Carter,Kennethberg,Connecticut,East,B,Type3,2026-01-26,6,297.44,0.12,5747.24,1480.01,1.3,Pending
INS1272,Brandon Foster,Davisland,South Carolina,West,C,Type3,2024-09-08,13,74.95,0.02,5774.2,928.01,3.0,Completed
INS1273,Stephanie Sandoval,Lake Jennifer,Maryland,North,C,Type3,2025-10-03,7,894.15,0.28,3567.37,51.91,1.6,Pending
INS1274,Angela Roberts,East Melissa,North Dakota,South,C,Type3,2024-05-20,5,992.67,0.09,4168.04,58.48,4.3,Cancelled
INS1275,Patrick Melendez,Lake Kent,Louisiana,West,D,Type1,2024-04-19,17,151.92,0.23,1298.0,4662.3,4.6,Cancelled
INS1276,Rachel Sullivan,New Karen,Alabama,South,B,Type2,2025-06-02,4,292.42,,5590.75,3870.24,4.3,Completed
INS1277,Adam Shaw,Blakefort,Wisconsin,North,C,Type3,2023-07-01,1,36.45,0.13,8183.36,782.52,4.7,Completed
INS1278,Jeffrey Chandler,North Toddberg,Delaware,South,A,Type2,2025-02-25,6,124.29,0.25,399.42,3422.94,3.6,Cancelled
INS1279,George Ferguson,North Brittany,Mississippi,East,B,Type1,2024-08-24,6,504.55,0.1,7117.67,-189.4,4.4,Pending
INS1280,Michael Martinez,Port Amberhaven,Tennessee,West,C,Type2,2026-04-23,3,374.24,0.01,1429.11,893.44,3.0,Completed
INS1281,Shelly Price,Lake Jenniferland,Wyoming,North,B,Type3,2025-01-24,10,429.49,0.16,8007.28,3292.12,4.2,Cancelled
INS1282,Colleen Ramos,Elijahstad,Alabama,North,D,Type2,2025-09-19,11,669.5,0.07,109.67,2934.59,4.8,Completed
INS1283,Brent Bowman,Michelleshire,West Virginia,East,C,Type3,2026-02-19,14,106.71,0.1,860.29,2937.21,2.5,Cancelled
INS1284,Victoria Murphy,East Shelby,Missouri,West,D,Type2,2024-05-14,4,849.29,0.11,8237.41,1557.53,4.3,Completed
INS1285,Lisa Anthony,Yvettemouth,Colorado,West,A,Type3,2024-12-02,7,866.94,0.27,2767.31,1273.06,2.9,Pending
INS1286,Brandon Hayes,Johnsonmouth,Virginia,West,A,Type2,2023-08-08,10,171.35,0.26,8948.06,1667.92,3.5,Cancelled
INS1287,Melissa Wells,West Eric,Missouri,North,C,Type3,2024-10-31,1,638.48,0.28,7833.09,1073.7,4.5,Completed
INS1288,William Christensen,Lefort,Indiana,West,C,Type3,2023-07-31,9,693.45,0.17,6448.87,-32.6,4.5,Pending
INS1289,Carolyn Bowers,Stephanieland,Iowa,East,D,Type1,2023-09-02,10,182.05,0.18,3067.72,,4.0,Cancelled
INS1290,Nicole Montgomery,Patrickton,Iowa,North,B,Type1,2025-05-29,3,381.04,0.15,8411.4,-247.46,2.3,Completed
INS1291,Jaime Dalton,West Charlesland,Virginia,North,B,Type3,2024-12-29,9,695.34,0.22,2018.18,441.92,1.3,Pending
INS1292,Carol Stone,North Linda,Tennessee,South,A,Type2,2025-10-02,18,676.32,0.28,8929.48,1061.93,4.9,Cancelled
INS1293,Michael Solomon,,Nebraska,South,D,Type1,2023-07-20,3,840.29,0.01,7588.56,1410.35,3.3,Cancelled
INS1294,Richard Anderson,Lake Kathy,New Mexico,South,B,Type1,2024-01-26,7,141.2,0.08,3549.33,4670.04,1.4,Completed
INS1295,Ana Lowe,Hamiltonville,Oregon,East,D,Type2,2024-02-12,16,329.63,0.02,1825.88,3927.84,4.8,Pending
INS1296,Kimberly Smith,Teresaborough,Mississippi,West,D,Type2,2026-04-18,10,755.32,0.1,4473.94,2310.67,2.8,Pending
INS1297,Amy Maldonado,Maryside,Arkansas,West,A,Type1,2024-02-10,7,256.26,0.25,1397.47,3122.44,4.8,Cancelled
INS1298,Seth Snyder,Ashleyfurt,South Carolina,West,C,Type3,2024-11-19,7,541.72,0.14,4904.07,448.73,2.5,Pending
INS1299,Karen Wells,Cookburgh,California,East,A,Type1,2024-10-02,5,145.91,0.27,2346.25,2476.09,4.6,Pending
INS1300,Daniel Bishop,East Sandrabury,West Virginia,West,C,Type3,2024-05-21,11,165.47,,144.39,3916.4,4.4,Cancelled
INS1301,Nicholas Braun,East Coreyland,Rhode Island,South,C,Type1,2026-04-12,7,263.41,0.04,5362.76,364.98,2.9,Cancelled
INS1302,Angelica Franco,Coxchester,Virginia,North,D,Type2,2024-08-01,7,301.03,0.09,3069.17,3792.2,2.2,Completed
INS1303,Patricia Velasquez,Martinmouth,Pennsylvania,West,C,Type3,2025-07-10,4,51.36,0.17,6150.01,1953.59,4.0,Cancelled
INS1304,Angela Church,North Williamfort,Georgia,West,A,Type1,2026-01-18,12,857.29,0.11,3196.29,603.83,4.4,Completed
INS1305,Sandra Branch,Johnton,Idaho,North,A,Type2,2025-01-04,2,53.49,0.19,6875.84,-219.91,1.2,Pending
INS1306,Megan Cooley,Lake Jefferymouth,Massachusetts,West,D,Type1,2024-01-11,8,765.16,0.18,6701.14,4757.47,1.9,Cancelled
INS1307,Brian Russell,Port Veronicaview,Maryland,South,C,Type3,2025-03-31,12,294.11,0.01,347.57,457.76,2.7,Pending
INS1308,John Stewart,New Ryanside,Georgia,West,A,Type2,2024-10-24,1,404.43,0.12,6916.2,3944.21,1.8,Pending
INS1309,Robert Moore,Lake Mistyhaven,Minnesota,West,C,Type1,2026-03-23,15,582.19,0.13,1911.21,2461.28,2.1,Pending
INS1310,Robert Hopkins,Bergerhaven,Colorado,West,D,Type3,2025-04-15,8,232.48,0.27,8225.28,4563.4,3.1,Completed
INS1311,Anne Morris,Thompsonport,Wisconsin,West,D,Type3,2023-06-15,7,85.96,0.21,1278.11,4019.88,2.5,Completed
INS1312,Brian Armstrong PhD,Brandtberg,Illinois,North,C,Type1,2026-03-17,6,957.54,0.07,2549.97,,4.7,Completed
INS1313,Alfred Charles,New Krystalville,Kansas,West,C,Type1,2026-02-28,5,829.98,0.18,5779.13,4945.8,4.4,Completed
INS1314,Kathryn Hernandez,East Pedroborough,Florida,South,A,Type1,2025-04-22,14,761.78,0.12,4253.93,1651.23,1.8,Completed
INS1315,Mark Watson,North Cameronville,Kansas,South,D,Type3,2024-03-20,1,539.15,0.27,9915.11,3976.01,4.8,Completed
INS1316,Jennifer Foster,Georgemouth,Kansas,West,C,Type1,2023-08-13,1,641.27,0.01,7224.08,,1.9,Pending
INS1317,Alyssa Bailey,North Craigton,New Hampshire,South,D,Type2,2024-04-14,11,865.72,0.3,2280.83,1182.15,3.4,Pending
INS1318,Kerry Collins,South Victoria,Illinois,North,D,Type2,2025-02-03,19,394.98,0.04,7360.01,3602.61,2.2,Completed
INS1319,Rachel Moody,Heidihaven,Idaho,South,B,Type2,2025-01-09,5,113.54,0.19,3627.19,448.89,2.1,Cancelled
INS1320,Kayla Flores,Annamouth,Massachusetts,North,B,Type1,2025-01-07,14,842.55,0.09,324.12,2778.0,3.2,Completed
INS1321,Jamie Grant,Tammyburgh,New Mexico,South,B,Type3,2024-05-23,15,72.12,0.15,2888.29,1773.09,4.8,Cancelled
INS1322,Nicholas Brown,Joshuaview,Nebraska,South,B,Type3,2025-01-11,9,919.39,0.09,9416.04,1297.27,2.7,Pending
INS1323,Brenda Morris,Anthonyshire,Connecticut,West,C,Type2,2024-02-24,5,724.71,0.13,1368.29,20.2,2.1,Cancelled
INS1324,Kathryn Mendoza,North Anthonystad,Alabama,South,B,Type1,2025-08-30,3,450.98,0.07,5766.34,399.4,2.0,Completed
INS1325,Nicolas Bradshaw,New Nicole,Hawaii,East,A,Type2,2026-03-27,14,619.21,0.02,9777.8,4689.65,2.2,Pending
INS1326,Mikayla Elliott,South Fred,Hawaii,West,C,Type3,2023-10-29,11,539.68,0.19,5255.97,2902.76,2.8,Pending
INS1327,Steven Griffin,Buckleyfurt,Wyoming,East,B,Type3,2024-10-10,13,407.55,0.26,3368.51,341.12,4.5,Completed
INS1328,Mrs. Mikayla Hall,Sullivanhaven,Nebraska,North,A,Type2,2025-02-14,2,137.26,0.17,6025.66,2135.72,2.3,Cancelled
INS1329,Daniel Williams,Jefferyport,Pennsylvania,East,A,Type3,2025-01-22,16,810.25,0.14,2640.2,3540.69,2.1,Completed
INS1330,Angela Morgan,Natalieborough,Delaware,West,D,Type1,2024-08-08,6,591.87,0.01,7778.47,3924.89,3.3,Cancelled
INS1331,Darrell Simmons PhD,Lake Jessicaview,Montana,West,B,Type1,2023-06-22,11,705.51,0.15,8640.42,3539.7,3.4,Completed
INS1332,Vanessa Barrera,Lake Laurastad,New York,East,A,Type3,2023-11-05,14,216.34,0.22,3587.45,375.78,2.8,Completed
INS1333,Caitlin Webster,Moorefurt,West Virginia,East,A,Type3,2023-07-05,10,209.29,0.05,7751.76,4588.24,1.8,Completed
INS1334,Ashley Anderson,Lake Sarah,Indiana,West,A,Type3,2023-11-12,7,840.6,0.23,8369.31,2233.68,1.8,Pending
INS1335,Kimberly Young,Stephanieville,Oklahoma,West,D,Type1,2026-03-03,1,551.88,0.15,4138.94,3324.24,3.1,Completed
INS1336,Stacey Allen,East Ryan,Arkansas,North,D,Type3,2024-08-26,8,458.33,0.23,9502.67,1053.16,2.1,Pending
INS1337,Nicole Moore,Carlahaven,New Mexico,East,A,Type2,2026-04-21,2,102.33,0.04,6929.1,2998.57,1.6,Completed
INS1338,Christopher Smith,Ashleyfurt,Utah,South,B,Type1,2024-01-24,3,431.93,0.06,4620.6,2400.5,1.1,Cancelled
INS1339,Robin Combs,Walterton,Vermont,West,D,Type1,2026-03-27,12,706.54,0.13,6144.01,594.47,1.5,Completed
INS1340,Brittany Perkins,Kylehaven,North Dakota,East,B,Type1,2023-07-15,3,112.6,0.14,5019.79,4442.14,4.3,Completed
INS1341,Janet Brown,Nicoleshire,Ohio,East,C,Type1,2024-10-10,17,38.89,0.3,1733.29,3004.2,1.6,Pending
INS1342,Susan Flynn,Port Kelly,Montana,South,A,Type1,2025-07-04,8,557.64,0.3,4676.55,1338.12,1.0,Pending
INS1343,Carrie Benson,Lake Dustin,Missouri,East,A,Type1,2025-09-07,19,322.99,0.14,5620.37,2843.84,2.6,Pending
INS1344,John Roberts,East Catherine,Missouri,East,C,Type3,2025-11-25,4,906.93,0.07,1689.93,4276.48,4.7,Completed
INS1345,Jason Wagner,Riveraside,Montana,East,B,Type1,2025-06-26,11,596.64,0.21,8927.67,2550.55,3.1,Pending
INS1346,Colton Anderson,Lake Barbarafort,Utah,North,A,Type3,2024-03-14,12,307.44,0.06,6006.97,1801.85,1.0,Cancelled
INS1347,Emily Lloyd,Lisastad,Missouri,South,B,Type3,2024-12-20,5,320.77,0.08,4692.16,3057.17,3.8,Completed
INS1348,Lisa Martinez,New Amandahaven,Texas,North,D,Type3,2024-06-22,2,137.79,0.16,7866.18,1370.23,2.6,Cancelled
INS1349,David Robinson,,Michigan,West,A,Type3,2025-11-08,11,443.26,0.28,7685.95,2531.01,4.1,Completed
INS1350,Robert Williams,Perryfurt,North Carolina,West,B,Type1,2024-09-12,18,77.75,0.01,3930.68,1851.92,3.4,Cancelled
INS1351,John Allen,Port Lisa,Connecticut,South,B,Type3,2025-11-11,15,446.25,0.2,4522.86,736.27,1.6,Completed
INS1352,Michael Harrison,South Brandonfurt,Alabama,North,B,Type3,2026-04-17,17,129.31,0.26,4748.44,456.57,2.9,Cancelled
INS1353,Laura Davis,Lake Patrick,Wyoming,North,B,Type1,2026-03-15,5,680.4,0.22,1572.29,2168.18,3.2,Pending
INS1354,Crystal Bean,Johnborough,Hawaii,North,D,Type1,2025-01-13,19,654.58,0.14,7277.16,720.59,3.0,Cancelled
INS1355,Ashley Olson,Joshuastad,Delaware,South,A,Type2,2025-12-17,5,839.96,0.26,1854.04,2818.26,4.2,Cancelled
INS1356,April Garza,Markburgh,Florida,South,C,Type1,2024-07-05,8,923.18,0.23,815.61,4525.2,4.4,Cancelled
INS1357,Christine Young,Karamouth,Washington,East,A,Type3,2025-02-10,19,657.36,0.22,6748.33,2014.86,3.7,Cancelled
INS1358,Kevin Johnson,Nicoleburgh,Oregon,South,B,Type3,2023-06-10,12,162.74,,914.81,4314.19,1.1,Pending
INS1359,Leslie Richardson,West Chelsealand,Hawaii,North,C,Type2,2023-07-28,4,513.19,0.21,8681.41,4640.62,2.4,Cancelled
INS1360,Alicia Jones MD,South Jamesside,Iowa,North,C,Type3,2025-01-20,14,941.77,0.05,3378.8,2794.57,2.5,Pending
INS1361,Regina Hunt,Amystad,Montana,South,C,Type2,2026-02-11,16,207.28,,2404.12,2713.38,1.9,Pending
INS1362,Patrick Hernandez,West Wendyburgh,Mississippi,North,B,Type2,2025-09-23,3,395.44,0.19,4334.45,3366.52,2.7,Completed
INS1363,Tony Wright,Littleshire,Arkansas,East,B,Type2,2025-11-27,6,750.57,0.26,4881.39,268.75,1.8,Pending
INS1364,Sarah Ortega,West Christina,New Jersey,South,C,Type2,2026-02-08,2,765.65,0.05,1506.6,2853.5,4.0,Pending
INS1365,David Gardner,Danielleside,Wisconsin,West,B,Type1,2026-05-10,1,949.9,0.17,8926.92,2572.45,4.3,Cancelled
INS1366,William Gomez,Robbinsburgh,North Dakota,East,B,Type2,2024-06-27,10,254.7,0.0,1857.91,749.51,4.7,Completed
INS1367,Crystal Zamora,East Charles,Texas,North,C,Type3,2024-07-04,13,859.72,0.03,5154.53,3373.66,1.1,Cancelled
INS1368,Victoria Paul,Port Kevin,New Jersey,East,B,Type1,2025-06-20,2,61.98,0.1,6050.32,3910.03,3.2,Completed
INS1369,Jesse Ford,Stephenberg,Georgia,East,A,Type3,2023-05-30,18,154.34,0.08,6543.11,740.28,1.8,Cancelled
INS1370,Jeffery Mills,Lake William,Kentucky,West,B,Type3,2024-09-22,3,943.61,0.24,5141.69,-336.36,3.1,Cancelled
INS1371,Grace Sexton,Amandaside,Rhode Island,West,B,Type2,2023-12-31,5,881.95,0.16,2675.81,2367.41,1.3,Completed
INS1372,Richard Baker,Reneeville,West Virginia,West,B,Type3,2025-06-29,4,70.33,0.27,798.88,454.85,4.1,Pending
INS1373,Mrs. Brittney Cunningham,Phillipsberg,Ohio,North,A,Type1,2025-07-12,5,76.95,0.29,9440.34,,2.2,Cancelled
INS1374,Timothy Barnett,Rebeccachester,Colorado,North,A,Type1,2026-05-05,7,358.4,0.26,8010.34,1796.55,3.3,Cancelled
INS1375,Cameron Kelly MD,Fowlerland,California,North,A,Type1,2023-07-06,15,405.98,0.09,2832.95,2580.58,4.2,Cancelled
INS1376,Jeffrey Young,Port Michaelside,Virginia,South,A,Type2,2026-01-31,14,473.15,0.18,1109.09,3638.81,2.7,Completed
INS1377,Joseph Wilson,Johnsonmouth,South Dakota,South,B,Type3,2024-02-08,9,553.01,0.23,9774.37,1504.87,5.0,Completed
INS1378,Christopher Hill,Stevenhaven,Wisconsin,South,B,Type1,2023-08-05,14,139.32,0.16,8785.65,671.87,4.2,Pending
INS1379,Kimberly Simon,Brownside,New Mexico,North,D,Type1,2025-02-04,18,986.55,0.1,6142.34,1303.7,2.7,Completed
INS1380,Jay Gillespie,West Lindsey,New Jersey,East,B,Type2,2025-09-06,8,958.26,0.05,5218.97,2253.97,3.8,Cancelled
INS1381,Shirley Cooper MD,Cobbview,Pennsylvania,South,B,Type3,2023-06-19,12,414.76,0.29,2941.41,3192.77,3.7,Pending
INS1382,Cheyenne Gallagher,New Jeremiah,New Jersey,East,C,Type3,2024-04-05,10,492.85,0.06,3575.24,2998.71,1.2,Completed
INS1383,Michael Boyd,Hamptonland,Indiana,North,B,Type2,2025-09-30,9,369.52,0.24,8678.95,2409.38,2.5,Cancelled
INS1384,Rebecca Meadows,North Michellemouth,Arkansas,East,C,Type2,2024-09-13,2,654.17,0.04,5831.31,905.11,3.1,Completed
INS1385,Kathleen Martin,Port Jameshaven,Kentucky,North,A,Type3,2024-12-09,16,702.31,0.3,8976.76,,2.7,Cancelled
INS1386,Peggy Miller,North Joyside,Mississippi,East,D,Type1,2026-04-10,12,540.03,0.1,8683.3,3287.91,1.7,Pending
INS1387,Joshua Zhang,Mcguirefurt,Mississippi,West,A,Type1,2024-01-30,17,925.06,0.23,4269.28,4419.91,3.6,Cancelled
INS1388,Molly Reynolds,Lake Brittney,Arizona,East,B,Type3,2023-08-10,4,353.22,0.05,1533.63,-484.68,5.0,Cancelled
INS1389,Randall Hill,Reneestad,Nebraska,East,C,Type1,2024-05-30,17,267.46,0.22,9438.66,2709.05,2.4,Completed
INS1390,Eric Thompson,Brownberg,California,South,B,Type1,2026-01-30,4,659.12,0.21,8060.24,2919.12,4.8,Cancelled
INS1391,Jaime Clark,Levytown,Kentucky,West,B,Type2,2023-06-02,1,170.95,0.11,3720.68,671.81,4.0,Cancelled
INS1392,Keith Watson,Reidton,Oklahoma,West,C,Type1,2025-10-19,1,581.46,0.01,8868.03,2577.31,2.3,Pending
INS1393,Olivia Forbes,New Ricardo,Wyoming,West,D,Type1,2024-05-23,14,330.05,0.12,3698.84,3589.82,2.7,Completed
INS1394,Melissa Gonzales,South Ashley,Nevada,North,A,Type2,2023-07-10,4,145.94,0.17,6524.59,4074.38,3.5,Cancelled
INS1395,Nicole Scott,Natalieport,Oklahoma,South,D,Type1,2025-06-24,3,323.3,0.02,3206.13,3122.58,4.0,Cancelled
INS1396,Nichole Lawrence,Harmonchester,Minnesota,West,D,Type2,2025-08-22,1,210.52,0.08,9086.67,4863.39,4.0,Completed
INS1397,Samantha Dunlap,Andersonview,Alabama,West,B,Type2,2026-02-04,19,633.2,0.29,477.69,4082.74,3.6,Cancelled
INS1398,Debra Edwards,Erikland,Nebraska,South,C,Type2,2023-10-06,18,61.2,0.28,6828.36,1669.76,1.4,Cancelled
INS1399,Susan Brewer MD,Robynton,Delaware,South,C,Type1,2023-12-27,12,820.15,0.25,1998.94,4287.63,4.4,Completed
INS1400,Joel Gardner,Hillton,Texas,South,D,Type1,2023-08-21,4,588.4,0.05,1042.93,667.43,2.1,Cancelled
INS1401,James Hahn,Robertshire,Nevada,South,D,Type1,2025-04-22,2,858.5,0.12,5854.9,3379.58,1.7,Cancelled
